school_name,comment
新疆医科大学,"公办,谢特,墨迹,不错,六星,弟中弟,医科大,这破,学校,大四,天杀,没水,舌头,别来,真强,清华大学,哈哈哈哈,阿米尔,新疆医科大学,清华,寝室,附属,4.7,第二课堂,分数"
新疆大学,"平心而论,小鸡,学校,开盒,达西,211,崔统,别来,考研,往高,结束,母校,算了,顺利,颗星,偏去,不错,考上,神中神,泪目,一流,老大,研究生,学时,差评,美好,毕业,人云亦云,传谣,继子,有问必答,心中,评分,公办,排卖,上岸,跳板,加个,计算,呜呜,千万别,吸引,评论,名头,顶针,纯纯,读研"
新疆天山职业技术大学,"开水,弹幕,乱评,思想,食物中毒,民办,恒河"
新疆工业职业技术学院,放上来
新疆工程学院,"水课,乌鲁木齐,多一星,事多,每学期,公办,先干,两句,在座,天鹅湖,学校,学习,往外,大鹅给"
新疆师范大学,"笃行,公办,真吐,辟谣,报备,辅导员,昆仑,开学,家子涵,大专生,校门,不错,丢人,学弟,水磨沟,宿舍,汉餐,三用,11,沙比,收容所,扣帽子,附中,扫码"
新疆师范高等专科学校,宇航
新疆应用职业技术学院,"三遍,哈哈哈,男寝"
新疆建设职业技术学院,"星星,20,健身房,别硬,普高,校区"
新疆政法学院,"哥们,公办,学校,政法大学,宿舍,池浅,条条大路通罗马,天天,俩分,拉及司,戈壁滩,润疆园,评论,报考,受欢迎"
新疆理工学院,"网速,天天,兄弟,溢出,新疆,千万别,书费,理工,king,白月光,三千多,整挺,性价比,别来,热评,差评,脱不掉"
新疆石河子职业技术学院,"惹麻烦,痛不痛,职业院校,相互理解,鸡腿,好多,还史,好看,这一看,令人作呕,初中,tui,我点,大史,昧着良心,真服了,15,评论,985,公办,评分,学校,高中,技术,建院,lo"
新疆科信职业技术学院,"端盘子,导师,右眼,宿舍"
新疆科技学院,"逆天,六颗,班会,晚自习,野鸡大学,评论,专科,公办,高三,重生,被删,一百,yyds"
新疆科技职业技术学院,"民办,学院"
新疆第二医学院,"幸福快乐,垃圾,已读,食堂,满分,分期付款,一家,真不熟,五星,钩史,难吃"
新疆职业大学,"公办,一圈,森口,四壁,龙争虎斗"
新疆能源职业技术学院,"此时此刻,民办,五星,实力"
新疆艺术学院,"我进,好史,想报,本科,小人得志,为够"
新疆财经大学,"为啥,大学,学校,财经大学,清华北大,大得多,中规中矩,贵校,哥们,真别,我加"
新疆轻工职业技术学院,"毕业证,六星,学校,黑校,卡子"
新疆铁道职业技术学院,"一言不合,逆天"
无锡南洋职业技术学院,"打听,欢迎您,水好,点头哈腰,自行车,王八,工龄,缝纫机,民办,部副,迷成"
无锡商业职业技术学院,"贝是,别来,2102,梦回,六星,细节,辅导员,严么,花钱买,不严,实习,快递,bk,哥们,这能,同意,大专,学校,大二,紫砂,sr,公办,挤死,学长"
无锡城市职业技术学院,"官威,公办,男神,学校,自习,苏北,白学,分数线,这不前,初中,早七晚,纯纯,依托,英语老师"
无锡太湖学院,"跑步,公办,空调,第一名,赚钱,老兵,六星,本质,分滚,四个,学校,转公,太湖,太糊,千万别,放心,圈钱,学院,无锡,老太,第一,自助餐,李连水,本校,极限,好歹,民办,男高,掏钱"
无锡学院,"开玩笑,祁冬杰,哥哥,安镇,校标,公办,无锡,校徽,吸烟室,最爱干,梅园,锡山,教学楼,垃圾,大愁,学院,满分,预制,没网,滨江,六星,舍友,台球厅,穿厚,懂不懂,外卖,掌柜,这不嘻,母校,升公,大筹,大专,吊打,锡兵,想要,宿舍,倪哥,锡院,二本,最低,秦培俊"
无锡工艺职业技术学院,"wym,冒充,123,沾边,住六人,宜兴,学号,13,女生,点错,PPT,克拉斯,人杰地灵,公办"
无锡科技职业学院,"养老,杜墨"
无锡职业技术学院,"no.1,本科生,无锡,三方,宁做,无脑,21,拉坤,坏毛病,上锡职,好评,母校,22,杜阳,666,锡职,考了,城吞,升本,江北,支持,踏马,周鑫磊"
日照职业技术学院,"主任,升本,三个,晚归,信工,chadui,学姐,比上不足,史中,处分,系事,体检,职快,竞速赛,早八,系是,宿舍,志强,打卡,插队,勾史,职人,台式,学生会,校内,实惨,又臭又长,3070ti,那点,要个,导员,日职,汽车,建工,文史,评价"
日照航海工程职业学院,"要死,学不,重开,打扫,评分,一所,上放,不上,复活,蛋疼,胆心,每星期,分期,侮辱,被子,说不出来,民办,空调,好看"
昆山登云科技职业学院,"程浩杰,氛围,一眼,一颗,一步登天,没什么,民办"
昆明冶金高等专科学校,"填报,专科,好业,假烟,升本,哇塞,不愧,我要,招进去,满分,人机,冶金,小卖,广西,厕所,20,二本,清华,单招,冶专,盲猜,神中神,专升本,前辈,山东,五险,抽死,工作,出省,录上,三校生,nb,计算机专业,签个,浓厚"
昆明医科大学,"赶紧,公办,外卖,测评,六星,崔瀚,隔壁,附一院,名字,kmmu,春融,校庆,两分,打六星,满分,教课,建桥,啊啊啊,读研,学校"
昆明医科大学海源学院,"完报,一星,点名,卫低,2.1,民办,几个,沈老师,医学,大学,浙附,实习,专升本,全场,陈景峰,事情,报修,学校,避雷,读眼,学费,工商"
昆明卫生职业学院,"评分,思茅,民办,食堂,中学,职业,昆卫,先锋,教学,学费,晋宁,要卓,努力,学生会,分期付款,好吃,三口"
昆明学院,"好评,李思瑛,一不小心,篮球场,太好了,校友,输麻,这史,电动车,多逼事,打卡,开会,读研,注册码,逼事,热水,免修,这狗史,cs,小可爱"
昆明工业职业技术学院,"敢不敢,院校,山头,工职,没课,养老,人身攻击,自由,安宁市,饮水机,干屁,红卫山,电算,拟犸个,猜测,学生公寓"
昆明幼儿师范高等专科学校,"男女比例,五星,马德里,学校"
昆明文理学院,"大学,收留,明亮,师范大学,外院,学校,学费,董一帆,偏过,食材,23,民办,补课"
昆明理工大学,"五位数,特么,太丑,母校,补考,莲华,校区,锻炼身体,挤得,瑞文,231,清华,停水,六星,厕所,五道口,纯纯,麻省理工,昆工,最会,不读,高职,七个,满分,下次,赶紧,勾史,专业,211,吴家营,黄文昊,电力,呈贡,实至名归,出个,集齐,小姐姐"
昆明理工大学津桥学院,"碰瓷,辅导员,两万块,看清楚,冒充,人来,飞机场,抽象,别来,操场,真丑,200,最像,别问,民办,小小的,风雨,周末,学校,全是,外人,挂名,我津桥,星空"
昆明艺术职业学院,"工程,学校,主打,不想,民办"
昆明铁道职业技术学院,"乡关,心梗,妖风,120,原神"
昌吉学院,"666,唱院,专科,学生会,一天到晚,狗来,求学,dddd,人间,查寝,当出,一栋,别硬,TM,不错,高中,扣分,疑似,不多,勾史,外院,地狱"
昌吉职业技术学院,"扣分,王小丫,贵饭,难吃"
明达职业技术学院,"填志愿,徐龙跃,二变花,民办,门口,底蕴,建设,五星,江苏"
星海音乐学院,"伦艺,技师,兄弟,公办,细说,阿尔卑,aebms,贵校,单考,nb,世事,123,有没有"
昭通卫生职业学院,"玩意,助学金,不跟人"
昭通学院,"读写,没水,体育系,好吃,找对象,四栋,停水,极限,活得,别来,勾史,东北大学,足浴,男生,我想,原始,10,昭院,关灯,云南省"
晋中信息学院,"wdd,没见,哈密瓜,好似,皇家,杨晓辉,学派,SDU,三本,下河,满分,码通,实名,yyds,五分,外教,大一刚,母校,刚子,山西,光顾,战士,神话,民办,迎新晚会,全码"
晋中学院,"茅厕,四改,大分,六晚,天天,早六时,新址,早操,强强,大学城,晋院,山传,战俘,墙捞,逼事,吃饭,妖风,校区,学长,独卫,宿舍,10,牛魔,从大,nn,比运院,一星,学校"
晋中师范高等专科学校,"瓜子,怀念,高中,金钱,公办,同款,六星"
晋中职业技术学院,"连水,哈哈哈,两万步,干脆,学姐,晚自习,校徽,早操,阳光,心疼,括弧"
晋城职业技术学院,"没人,点分,号楼,高中,low,评论,不合理,一方水土养一方人,公办"
普洱学院,"感极,女朋友,教书,服不服,当不起,学术,22,淑园,东区,景谷,普院,裤脚,不负责任"
景德镇学院,"洗脸,高娟,乐色,景院,陶大,池浅,润滑油,早操,景德镇,快乐,保送,勾史,升天,绵薄之力,外校,辅导员,工地,陶欣,高专,评价,隐藏,浙江,学校"
景德镇艺术职业大学,"侮辱,屁大,大专,领养,五分,漏水,蠢比狗,小偷,民办,22,艺术馆,爬山,汉烨,星星,洗澡,表白,手机,高等院校,整改,景德镇,熊仕骏,权哥,托马斯,刘作鑫"
景德镇陶瓷大学,"太偏,全世界,不错,摸摸,有求必应,中士,宣传,评价,诚朴,九口,母校,慕名而来,景德镇,情校,老师,关灯,我加,陶瓷,瓷盘,校长,学生,大学,公办,打卡,加史,想要,参观,中途,爬坡,史上,我爱你,个场,依托,vx"
景德镇陶瓷职业技术学院,"两栋,寝室,馄炖,景德镇,民办,学校,垫底,妖风"
暨南大学,"监控,水管,垃圾堆,装满,舉報,给爷,难吃,乐色,校区,学校,满分,高贵,谨慎,我爸,五颗星,230,中传,来读,没什么,高考,800,公子哥,闹麻,脚考,考上,宿舍,垃圾桶,18,張子,脑袋,关怀,大学,内招,华侨大学,招生,暨南,港澳台,下班,大份,港澳,半年,少管所,各个方面,游乐园,垃圾,读个,双人间,破防,老旧,友好,211,公办,无比,暨大,拉满,纯纯,每一刻,HK,4000,限量供应,17,六百多,地图,户口"
曲阜师范大学,"以交,这所,不错,考研,挺水,四年,乱说话,早自习,解千愁,菜鸟,主打,曲专,满分,用交,star,公办,母校,挺好吃,呜呜,早读,任城区,朱军峰,一星,师大,网吧,我信,多一星,穷是,依托,好好,学院,计算机,江西,上学,曲师,犁牛之子,别尬,六星,本硕,周礼,水课,白月光,孔子"
曲阜远东职业技术学院,"一人,山里,之王,十心,远东,日内瓦,联名,上要,截图,一群"
曲靖医学高等专科学校,"吃点,公办,升本升,宣传,没迁,生病"
曲靖师范学院,"减速带,用数统,宿舍,隔壁,二中,思达,新修,qiu"
曲靖职业技术学院,"大专,比曲师,好极了"
曹妃甸职业技术学院,"头像,哥们,女友,直升机,大专,有开,天下,直通车,学费,tm"
朔州师范高等专科学校,停尸房
朔州职业技术学院,"大西北,公办,这怕,上不起,网下片"
朔州陶瓷职业技术学院,"泻药,怀仁,大学,三次,还清,带笔,云北,放错,好好学习,哈哈哈,胃怕,屁股,治好,好吃,难考,10,家乡,跑操,掌勺,六颗,好少,对象,杨奋伟,朔州,冷差评,陶瓷,充电器,陶院,10.30,一吃进,绿化带,会断,打卡,公办,我前,高考,人来,宿舍,学校,新型"
朝阳师范高等专科学校,"事可多,飞院,一分,好队,军事化,太史,物价,狗屁,六分,诅咒,不来,我整,前女友,985,说史"
杨凌职业技术学院,"乡关,狗食,扣分,逼性,杨职院,经典语录,分院,西北农林科技大学,黄婉琳,北校区,狐假虎威,排气扇,早操,勾式,官威,全陕,批起,这话,适合,勾史,学校,20,实习,妖风,评价,养猪场,公办"
杭州万向职业技术学院,"西溪,烧鸭,好好学,民办,重量级,孔振宇,玩个,太爱,之史"
杭州医学院,"前女友,达芬奇,91,女朋友,中医药大学,痞颜,满昏,纪录片,池浅,快点,张可杰,校区,推荐表,有雪妮,专升,男女比例,徐磊,医大,纹章,进深,田凯,四颗星,医科大学,临安,山大王,臭屁,羽毛球场,实则,张纯,周阳,五颗星,最牛,专科学校,曹家齐,21,cpy,给你个,男模,大专院校,浙江医科大学,医学院,依山傍水,塞翁"
杭州师范大学,"红烧肉,打满,校友,我叠,老婆,凌云志,体测,陈伟明,浙师大,马云,无语,照顾,可圈可点,任伊侨,名字,公办,勾史,DG,讨饭,神中神,外卖,破财,有话要说,别来,开学,勤慎诚,食堂,吃饭,母校,办不成,最差,依托,李维昊,文传,法学院,妄图,杭州,小君,校徽,原神,狗食,仓前,评价,搞外,报下学"
杭州师范大学钱江学院,"感谢,回复,回归,满分,民办,姐姐"
杭州电子科技大学,"信工,泥电,电专狗,星给,害行,杭电,招黑,10,大专,母校,电子科技,可基,圣光,下沙,杭电情,电专,学校,满分,电子科,专科学院,封过校,安克,击剑,有纸,无敌,保底,情校,专人,985,章若楠,满昏,月牙,发展潜力,求带"
杭州电子科技大学信息工程学院,"好想你,规矩,xjy,史家,最帅,苍蝇,纯纯,民办,学校,黑铁,血全,加饭,大学"
杭州科技职业技术学院,"杭科,0.0,没地,依托,nb,一高桥,跑操,2211,导员,桃花源,好评,2101"
杭州职业技术学院,"送餐,宁做,麦克风,锦晖苑,含晖,极品,北门,好巧,A3,盘饭,最拉坤,下沙,可鱼,6.4,宿舍,无线网,21,满昏,周西始,杭职,垃圾桶"
松原职业技术学院,"某家辉,分给,开放"
林州建筑职业技术学院,"大一,最低,107,吃史,放屁,恶心,网费,小区,校门,汪汪,民办,多人,参观,学校,大喊大叫,耕田,大学,外卖,上课,荒郊"
枣庄学院,"学院,世界语,流浪狗,抽烟,学生会,汪汪,烂掉,养老院,23,老登多,白星,人鸡,扣分,辅导员,全在,西门,乐色,分是,外校,app,水潜,公办,学风,13,二本,净整,校区,舍友,百分之九十九,2018,师哥,志远,当牛马,没完没了,学校,垃圾桶,查查,导员,综合楼"
枣庄科技职业学院,"人多,卫生,一分,离近,里名,跑操,2023,学生会,s13,发财,一百,保安,实训,想扣,滕州,皇协军,你点,史中,后悔,真特娘,比鲁化,垃圾,狗史,好评,溢出,玩完,一家人,那群人,最差,厨神,立大功,走读,神经,coke,骑车,进枣,人快,勾史,电动车,vocal,五星,宿舍,公办"
枣庄职业学院,"枣职,11,仔太多,高中,厕所,及格线,队开,大专,校区,太好了,汪汪,高中毕业,职上,学生,职来,空调,学校,学生会,奖学金,春考,跑操,一言难尽,偷偷,宿舍,垃坤,扣分,中专"
柳州城市职业学院,"城职,上班,橙汁,来领,构诗,学校,职大"
柳州工学院,"小学,民办,泔水,占用,抑郁,北校区,喜欢,学校,认威,一星"
柳州职业技术学院,"如史,溢出,官塘,21,如潮,虚拟现实,走进,总要,随机,加料,大一,柳州,大二,冒充,楼住,屁事,天宏,图书馆,本科生,傻鸟,五菱,全透明,抽烟室,螺丝批,大专,纯属,螺丝,食堂"
柳州铁道职业技术学院,"八百块,情校,评分,男女比例,不行,舍友,带铁,黄埔军校,湾仔,前行,某力院,毛毛虫,池浅,检修,螺母,柳铁连,旷课,不吃,南童,专升本"
株洲师范高等专科学校,"手滑,技师,cos,好家伙,湖汽"
桂林医学院,"满星,啊啊啊,启动,4w,不好,井盖,辣鸡,大学,打星,李辉胜,药学院,我罗传杰,停水"
桂林山水职业学院,"大专,小学,民办"
桂林师范高等专科学校,"桂医,升本,本科,热水澡,没个,学姐,师专,升本此,幼师,母校,老师"
桂林旅游学院,"十一点半,断牛,害人精,日语,周家,旅游局,留学生,美女,复读,一节课,烧鸭,脱单,4a"
桂林理工大学,"gai0,桂林,没读,三早,农雪锋,县里,daxue,读不起,饭点,辅导员,逆天,坎坷人生,要说,颗星,他会,刷个,认威,五星,赵俊礼,缺勤,20,拉几中,一对,只准,六星,南通,冬天,哥们,拆门,张莲,禁令,专业,盲猜,打听,高中,好粉,怀旧,理工,小气,大专,5000,大二,大蛇丸,断网"
桂林生命与健康职业技术学院,"满满的,一心,民办,辅导员,认真负责"
桂林电子科技大学,"西大读,桂林,一鼠,11,真爱粉,八院,三院,留不住,神中神,越办,广西,记得,泥电,哈哈哈,可吹四电,二院,干翻,除草机,面馆,跑过来,满分,雷电,外卖,谈恋爱,充电,win,原神,给桂电,桂电,爱尼电,进厂,gay,初中,大专,清华,共享"
桂林电子科技大学信息科技学院,凤尾
桂林航天工业学院,"六星,高中,控评,没课,st,小哈工,宇航,说史,李谕莹,地帮,宿舍,航专,五星,十所,早晚自习,学院,20,冒冲,宇哥,垃圾,许洋,体育馆,对得起,这不航,造不出,140km,前十,高校,玩脑,野史"
桐城师范高等专科学校,"喜欢,狗食,狗屁"
梅河口康美职业技术学院,"民办,上榜,说实话,好评,梅河口,高考,美开,大专"
梧州医学高等专科学校,"小妹,学费,钱养,140"
梧州学院,"哈哈哈哈,最破,史六星,二十条,梧职,池浅,抓蛇,我读,饭卡,公办,有福,大一,后悔,叙利亚,学姐,666,养老院,TMD,三栋,娱乐场所,大学,梧州"
梧州职业学院,"乡关,寒窗,大专,为伴,三乘,宿舍,Beautiful"
楚雄医药高等专科学校,遵医考
楚雄师范学院,"波刚,样不干,期中考,赞同,公办,评优,楚雄,陆先生,挑刺,刘卓杰,2200,楚师,满分,清华,上课,为啥,17,出史,六颗,MG"
